"","Read_count_A.1","Read_count_A.2","Read_count_A.3","Read_count_WT.1","Read_count_WT.2","Read_count_WT.3","Read_count_B.1","Read_count_B.2","Read_count_B.3","Read_count_C.1","Read_count_C.2","Read_count_C.3"
"putP",9.58482400283054,9.66297259857254,10.4537373827481,9.1414628823461,9.00361989641024,9.02298204327971,9.22514055829846,10.1455766653239,10.7844752426499,10.3821774061968,10.5206186871675,9.22447191758924
"puuA",8.58942425498129,8.08755548843166,7.96574847287064,8.02298068087275,8.12515539582181,8.6672586773727,8.84042179563287,8.47412226449963,8.23718796253342,8.24962535349997,8.29343959417151,8.59763067202299
"puuB",6.88694650333207,7.12263289658912,6.82584100144595,6.55793532584543,6.10841146428125,6.64936471320499,6.17422321882778,6.82346835284813,6.43197891076303,6.24597737943749,6.33251283980448,6.3177517252393
"puuC",7.96915421316127,7.80191837454187,7.46245333716142,7.20859935008236,7.16939707303465,7.55143362293129,7.76480410726085,7.65861585887732,7.40563622549837,7.03403039880462,7.13355047894352,7.21818455473513
"puuD",9.83152125449058,9.44057132662629,8.84296224067522,9.22277039380366,9.23169078141645,9.52015546999925,9.67235882497506,9.0808519169534,9.23179139154001,8.72950497372308,8.81818267549329,8.73071476244602
"puuE",7.77128541851386,7.97199572768243,7.7275467894838,7.32936294859821,7.38414821029927,7.56992990715165,7.74012678618983,7.74148422391473,7.73898220368371,7.38483195125715,7.45203536699208,7.58709444871013
"puuR",8.54241931876529,8.52482282864827,8.76285097036708,8.42406340496512,8.49838000671629,8.56039074037778,8.40067401985723,8.67210874633014,8.67495361014308,8.64318384759622,8.48195103854171,8.41814014136144
"pykA",12.4322739805902,11.9261001172286,11.71990696183,12.4237725491599,12.3251394521244,12.2596134821217,12.5075124310515,12.416259527005,12.0613135804038,11.2822274694778,11.3610896392425,11.6235027779148
"pykF",13.8388522038321,13.1485573923149,13.2906448319524,13.8465555435281,14.2797479583191,13.703996532154,13.786344318771,13.997243773988,13.3110734710632,13.4011859918216,13.2700177498475,13.5220487635988
"pyrB",15.7797939878046,14.8120302785268,14.3294792018858,13.6245242160435,13.7661605813431,13.4617346532978,14.8133695203351,14.1761912813541,13.4534734470614,12.7547444050337,12.5715922492267,12.8754753676267
"pyrC",12.7829743312737,11.2245684202738,10.9296519079056,12.1657462099724,12.197984352404,12.3787185411638,13.5135695347709,12.0670962200738,10.6953317704807,11.3839895328624,11.1524960741427,11.6333770108731
"pyrD",10.9278791799838,9.63792443090215,9.60573537603203,10.0360447824975,9.85727246916398,9.79218585449885,11.5163488060106,10.5358506170799,9.65747556079028,10.2034866739771,10.2166770032399,10.5224767546385
"pyrE",7.5702654835825,7.10809148633576,7.52211958796665,7.45717262321994,6.8076272397135,7.05644790978864,7.49665351379725,7.41104352220569,7.68704269307421,7.31202007215907,7.32777844735203,7.72790806446463
"pyrG",13.7615793665198,14.1415536353048,13.9574450693826,14.1717387482865,14.0509283426241,13.9865874543588,13.8757311512013,14.0730017230308,14.2587062838961,14.0988956666981,14.1804683210337,14.1768294521502
"pyrH",11.2384147249866,10.9214482316973,11.2873857853114,10.9356629974785,11.5464266716408,11.0751443338432,11.1125847982389,11.4210080720464,11.4797236584658,10.5963796439894,10.7986767919854,10.5321053838947
"pyrI",14.5601461553174,14.5756212212442,14.1913415910363,12.8685688435051,13.0031882758629,12.7196335771107,13.6020473416292,13.770730890386,13.5110467303097,12.9725359819943,12.830300604417,12.6468728355809
"pyrL",7.05740880548418,7.04840901899828,4.94784075609684,6.9198027224205,6.68939873464745,7.17000522113133,7.96262999706489,5.81073372603932,5.83840691415295,5.52115039284679,5.8535620995669,5.45909709240079
"qorA",10.8353827077038,11.28953897708,12.1441473373633,11.306123467681,11.1039573598633,10.940488275801,10.0604940834778,11.3206964937754,11.7937618793238,12.1519099246311,12.2884012463837,11.6017215024415
"qorB",9.43591418358188,9.30073971177898,9.16311295332668,9.26758541658997,9.45592034543281,9.42184166528922,9.085276904839,9.65336122316705,9.11878495810286,8.79050101714389,8.89310340797716,9.08489426584069
"queA",11.3653538049309,11.0041400797649,10.8830497573392,12.1393391369355,11.6565866025544,12.0575489810883,11.7102707092265,10.7713101580003,11.2839787394215,12.0041464264171,11.9996432276495,11.9743791036297
"queC",9.43848348700274,9.52769740135494,10.803205122217,9.74053888699823,9.5666791194203,9.50822648417763,9.15223728968378,10.1339456808497,10.783445765807,10.8555131360943,10.9009573120593,9.9108629159364
"queD",8.3914466326695,8.35688420056896,8.0310672152122,8.73079122351104,8.59174835013436,8.82945938418414,8.9047169840398,8.12622727173737,8.76116272483522,9.00269627213342,9.2427775020481,8.91864908191833
"queE",10.4307225680801,10.4304103638035,11.2119665334281,10.5005782646344,10.554976178674,10.390708493136,9.51650341501124,10.9663185947069,11.3549955014687,11.1935217873457,11.2695848106834,11.0289068595095
"queF",10.5195472447381,10.6328669042008,10.8290033471195,10.9809807960144,11.1246934651564,11.0316406714465,11.0612467742288,10.971637402616,10.5612051144448,11.0839598991564,10.9293538793183,10.7978006477091
"queG",11.8082927419146,11.753199431121,11.8281714373783,11.9019197686753,12.1031689589842,12.2011683529524,11.536777866022,11.8454586465116,12.0036917419957,12.0270477944264,12.0374513326373,12.2025426756786
"racC",5.57260650674157,5.89536800669507,5.32888962978821,5.4338896354846,5.71062847598403,5.25566507173485,6.17422321882778,4.82247189761111,4.79154860133024,4.89486864670137,5.08162446890666,4.79778041695718
"racR",12.709360443181,12.5647064788466,12.6738264420161,12.2609705323924,13.1108590105817,12.9438622354714,12.5370415667738,12.6970456177439,12.3889296574042,12.5015897701881,12.6253122266534,12.8953817134793
"radA",10.9861122795789,10.3889765167684,10.4630614524273,10.6136014299898,10.333315384978,10.0753382892859,10.9073162927858,10.9659086422667,10.9440851611971,9.65729881247039,9.75283057805779,9.80045958840093
"radD",10.5812990117063,10.5317918712669,10.2177470316178,11.0548299934476,11.0511479853865,11.0440867065409,10.6135164411214,10.4621888670124,10.1828894039991,10.5478696963958,10.3021755590882,10.7003930258944
"raiA",17.7928468277925,18.5489566719844,18.9973314120795,18.2214732433558,18.829762566946,18.4574108336139,16.0203719916866,18.2384962139484,18.5122934570938,19.0355897009113,19.122022738761,18.883415768911
"rapA",11.3606204747815,11.1503473148406,10.9551062264071,11.7456419030359,11.5711229553449,11.0490352110496,11.6975180540317,11.8125493461645,11.7978460876071,11.531423583636,11.644766318533,11.8004479864147
"rarA",11.118573222773,11.3708381386258,11.6739270036218,11.7646888203072,11.6117043057186,12.0369402545513,11.370659542061,11.3701757315301,11.5235418346559,11.6827576252877,11.5470143839718,11.4646461574543
"rarD",8.88901410397636,8.97237978056546,8.30069836492834,9.03087539019548,8.86429015286224,8.99589951526875,9.46976701042229,8.72734085274144,8.59269761665996,8.8470427819769,8.87251489436245,9.28495326326697
"rayT",8.51832951479325,8.74727365652982,9.06408706726416,8.1544297458402,8.2708898751251,7.84512321242344,8.32528469514263,8.91574956535192,8.86214713783027,8.96304696834341,9.07400986682659,8.6481016604561
"rbn",10.1146037484405,10.1280428901408,10.2087050689323,10.3628040001971,10.3922992663743,10.390708493136,10.4380784437712,10.2333530491204,10.1141287349919,10.5214389983703,10.3566597622719,10.3974149987672
"rbsA",11.5201175366691,11.0226424530259,11.3572401752269,11.8636405928544,11.6308251911277,11.5024090116058,11.8670211033092,11.8973313801153,11.7829854948329,11.1845395861906,11.3757916859955,10.9172418988624
"rbsB",14.7080805445059,14.2395065898793,14.2139854003529,14.498648057163,14.8713312066017,14.8783105401553,14.5675582666672,14.5832134935836,14.5788569870257,13.6254585834625,13.9107289152304,13.7203693257057
"rbsC",11.6828102078689,10.8994860411458,10.729258102427,11.7838935058063,11.8497722054697,11.6616541540333,11.7668112262114,11.5616704581158,11.6942956032784,10.1824553377976,10.3321000444455,10.2252939283407
"rbsD",12.5426588317024,12.3424265130463,14.0528085492103,12.7129099106725,12.8010291786754,12.4098272121426,12.3935342157026,14.1807027857473,14.4813644069957,13.5824002237745,13.806405677732,12.4281455046427
"rbsK",11.1297442007721,11.1999646675165,11.1618348034311,11.2175395687403,11.5239941754005,11.5315763030818,11.547477262286,11.4506107973825,11.2970224645106,10.7977814267586,10.8645640103969,10.734154654447
"rbsR",9.43076180698893,9.28469059146145,9.12730355766275,9.50081556342425,9.41238131409266,9.52015546999925,9.13026074712791,9.43259452273947,9.23179139154001,9.11055579271168,9.05325258803406,9.30306398714193
"rcdA",7.64341031835665,7.32476383863947,7.66423564164795,7.39042199171783,7.22351073818034,7.56071145898702,7.6894666723627,7.61322819813395,7.69583036453165,7.59296218841103,7.2971737893355,6.66565095162653
"rclA",7.35845990013525,6.78129553768337,7.56687558691298,6.79616505420296,7.28586980929575,6.8446416985695,7.02410478240111,7.58358223551718,6.86581445459192,6.74979102157532,6.5414985732675,6.54868925734985
"rclC",5.75060347065745,4.89195313550582,4.58235658237746,4.57187505880741,5.28455602576139,5.10802660663878,5.64108054840593,4.62782468093399,5.14947646024801,5.01633525187595,4.85258006965579,5.39182849010797
"rclR",7.13561339537473,7.20692272086449,6.99467136156961,6.61765401848405,6.41893543719427,6.27266927983057,7.29672489373932,7.0450059284049,6.83427253417579,7.32915272057899,7.25684362070675,7.31071318941971
"rcnA",9.00796036316329,9.23877917498771,9.0302683703833,8.71724964740565,8.74741754573416,8.90419527194662,9.43176953825417,9.2547196606051,9.1122395128533,9.18450918244433,9.16630775114729,9.05848355892672
"rcnB",10.9550483599553,10.5851812411759,10.2976192602291,10.7081793350917,10.6107825572785,10.7398634758389,11.0157402115811,10.2516311894855,10.0876828943791,9.85239325640764,9.86352411531759,9.89900493373189
"rcnR",9.08541842091937,9.31028416608574,9.39337613566516,9.02813618781724,9.16144788916183,9.32723887224406,9.10472772730226,9.01262100044331,9.47310683674744,9.28586344212066,9.34878356082622,8.64099876658032
"rcsA",6.67612842464792,6.42955676612185,6.39944639164255,6.11469912244011,6.13135371972678,6.24980438028845,6.65244804719248,6.83791277502466,6.04656325116467,6.2699335938817,5.90122393435746,5.85677094271147
"rcsB",13.1658096480399,13.2592514818675,13.5630401580742,13.1839637640087,13.5607193938151,13.4703677821559,13.2000716788598,13.4750792728844,13.3612689355471,13.2619345913032,13.2063769683957,13.1501432802976
"rcsC",11.9895908864813,11.869661978255,11.8759156669841,12.3085838836108,12.2626397835297,12.1643979944609,11.9584948781037,12.0054023672662,12.0036917419957,12.0242049256593,11.9812196723148,12.0988097635757
"rcsD",13.2858700501287,13.2095419146639,13.3820679351673,13.3217427134185,13.69527171637,13.525997615771,13.2902452449343,13.4060422956577,13.285123430901,13.3041929814995,13.2360324385258,13.1217284992188
"rdgC",10.1912493201233,9.8159720859617,10.2976192602291,10.3186563635017,10.1403474308346,10.009165219433,10.3939674530366,10.4505148755562,10.157685317081,10.8346953340818,10.7284089960662,10.3194908666421
"rdlA",5.81595361489361,7.07855991881385,5.95329806095761,6.39674037474398,6.34250466145141,6.17892530783785,6.31519386943601,6.10307300617622,6.29934188576321,6.22161212221151,6.58568180723949,6.12646348617483
"rdlB",5.1296162435696,5.9290850967126,4.68364067904119,5.09188593852845,5.44146055419654,4.8196902753162,4.69924964043409,4.76072369327747,5.38956522399212,4.89486864670137,5.2217424587688,4.90024968674592
"rdlC",6.07762565028115,7.74671805329662,6.16895776529548,6.94330250555339,7.35536284884031,7.40457615359362,7.16686447326894,6.17337063550763,6.55335447452268,6.40580010321134,6.90893052054015,5.58463759282578
"rdlD",7.05740880548418,8.15974963105183,6.76117511175208,7.19887605819595,6.99364810905932,7.06951742940113,7.16686447326894,6.88039414178009,7.24719148237108,6.55927819346481,7.0041149463749,7.21818455473513
"recA",11.9865218561458,11.9684075217512,13.0421420483965,11.9630664323089,11.8549167424182,11.836878645424,11.9858485771584,12.4468403599917,13.0710687292227,12.5724602076328,12.6389796056793,11.2410266776349
"recC",11.20107705772,11.1662010808264,11.0481581339056,11.1186596787757,11.0748577829648,11.1384218175616,11.0736368444483,11.1388063539623,11.3480490875994,10.7667176881446,10.7814280928189,10.8495451242893
"recG",11.3887902753021,10.9400104735355,10.6579735405662,10.9465827760859,10.984644845564,10.9475722629198,11.5205785028906,11.4964630798491,11.0625436378051,10.5946117675729,10.7300445955071,11.0836226761574
"recJ",11.2450340722213,11.2471042048542,11.3208721082043,11.7267625137648,11.6035769684669,11.5733921226517,11.385312338675,11.2944895915509,11.3783662175125,11.3205213664092,11.3486337172564,11.494502618703
"recN",10.4563018220008,10.2152941095982,10.182260918829,10.1117316511153,10.2524541762538,10.275798124632,10.2309569069271,10.3949542901405,10.1671885265962,10.2135045543575,10.1400090581396,10.3327740380721
"recO",9.65499010149469,9.4578502021421,9.48443801146402,9.83289159216939,9.84007985023457,9.35680906522573,9.91568095928344,10.1096564771102,10.0263453057233,9.43030957786851,9.65203901838949,9.87801599246539
"recQ",11.3415303115859,11.2042367410745,10.9942200100525,11.9526323847609,11.45339458983,11.6664922421725,11.6252892500835,11.1503981599899,11.3681022465665,11.8194611818554,11.8087231232099,11.9551825674352
"recX",7.44286190309237,7.4908107759883,7.45566851366017,7.59692622465811,7.44915670163178,7.61515731992034,7.70655208491507,7.15284319073407,7.60544378897333,7.61640314478092,7.47174077937594,7.78059298923388
"relA",11.786778783601,11.8176333203488,12.6229302003152,12.1913726090336,12.2283636507467,12.1251046446339,11.3592341083817,12.2753117482144,12.6702967919136,12.2329385467878,12.3572218519347,12.0772686767052
"rem",6.22864976020317,6.47570917619384,6.24999314954487,5.6802914261797,6.59385759554355,5.99838589653366,5.67660320334788,6.06657838619678,6.27598734725231,6.25800574766694,6.34971868338854,6.24428472804387
"renD",7.13561339537473,7.04840901899828,7.56687558691298,6.79616505420296,6.61022990069585,6.70073177943847,6.92527226848993,7.05121386099097,7.198521261842,7.94362938662087,8.10957865166792,7.23717244407576
"rep",10.697397232115,10.4318683588631,10.5922828960455,10.8129375859103,10.454625077526,10.3498525199706,10.8324945931134,10.5691598657737,11.1696472122368,10.9996360413277,11.1700744038146,10.703804965867
"rfaD",12.9737204003053,12.9724129195168,13.2723190374645,13.1353208975069,13.1497518273521,13.1747606664446,12.9741941969763,13.0880887413032,13.1673397083062,13.2478500670946,13.211069307683,12.8602677112384
"rfaE",11.6860569991832,11.4635663778476,12.0149602616117,11.6588897232457,11.3021567279519,11.3335552210116,11.572138193327,11.9822791971977,12.0769428437177,11.9523999829499,11.8853983385026,11.9167410286975
"rfaH",9.77977973791426,9.83593315944376,9.71051970579384,9.31779461752148,9.29867129847948,9.56460673503918,9.83257891791059,9.5245480191534,9.79050623217645,10.3314213190098,10.1878068443287,10.0988273255292
"rfe",11.2841247670778,11.6666848010326,11.2681722251349,11.4725092555563,11.2736275682987,11.3055707423125,11.8280609696252,11.4729980268777,11.2759491262935,11.6154811932849,11.615422082596,11.7344217170495
"rffM",10.502460021763,10.1352205040472,10.7348675516493,9.69809016600052,9.81037377033319,9.57379287018914,10.2485494201115,10.9077609030287,10.8877186486314,10.3649954932454,10.3438981733838,10.0243716293315
"rhaD",6.42888109445485,5.82542687230089,5.91394405306798,6.34461389568596,6.24083151848532,6.50264179509878,6.04506384677281,5.6548644399087,5.96106295210959,5.90659238997435,5.98096110171902,5.90542975493578
"rhaM",5.41192723481516,6.3818655737878,5.91394405306798,5.88992401893401,6.1980437729724,5.72638777305242,6.04506384677281,5.68744698344167,5.20094966481653,5.23091935573123,5.84139172860361,5.95247367703035
