"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ugpB",-0.0369918844,-0.0369918844,-0.164901446856089,0.869914375809696,0.900349021638644,-7.33080152838653
"cutC",-0.0363324614857143,-0.0363324614857143,-0.164839843659804,0.869962522454619,0.900349021638644,-7.33081190769313
"lapB",-0.00916408417142857,-0.00916408417142857,-0.164722732480019,0.870054053348213,0.900349021638644,-7.33083162866672
"lptG",-0.00824025673529411,-0.00824025673529412,-0.164388267813194,0.870339963864475,0.900419331511181,-7.3164460655523
"cspB",-0.0207339859523809,-0.020733985952381,-0.163804241336377,0.87130387666637,0.900977213011298,-7.07675883231173
"glnS",0.0107835525625,0.0107835525625,0.163207822135052,0.871315411759897,0.900977213011298,-7.28644548090053
"pxpA",-0.0113802424571429,-0.0113802424571429,-0.16232552768368,0.871928039369158,0.901385067726224,-7.33123223139748
"ydfO",0.0121211291875,0.0121211291875,0.162085158827626,0.87219262531635,0.901433008551875,-7.28663243147668
"ydbD",0.0235646063214286,0.0235646063214286,0.160780632564657,0.873336869304613,0.902389846697688,-7.22036101606696
"yjgM",-0.0066415750857143,-0.00664157508571429,-0.159033950588944,0.874502407386233,0.903368203278952,-7.33177274030658
"fecR",-0.00959032520000001,-0.0095903252,-0.155143540230786,0.877546909014525,0.906286570284751,-7.33239732530069
"mcrB",-0.00966949542857144,-0.00966949542857143,-0.153411855989055,0.878902675099288,0.907459872740604,-7.33267036965806
"yibA",0.0190579578888889,0.0190579578888889,0.151185904070589,0.880868706813058,0.909262525698337,-7.2037982877303
"baeR",-0.00822727020000001,-0.0082272702,-0.150431768678273,0.881236701131763,0.909415141737525,-7.33313309033339
"marR",0.01307153292,0.01307153292,0.149919874024893,0.881933979927094,0.909680217497834,-7.16570258509471
"hscC",0.0166018776857142,0.0166018776857143,0.149738665832795,0.881779699028165,0.909680217497834,-7.33323940958399
"mdtA",0.0173825354285714,0.0173825354285714,0.145621314426513,0.885006541065089,0.912621572925583,-7.33386088540699
"gor",-0.00983064787878787,-0.00983064787878788,-0.144983707223696,0.885550723108587,0.912800466872352,-7.30464611753853
"ubiU",-0.0156983011142857,-0.0156983011142857,-0.14483636259828,0.885621948977096,0.912800466872352,-7.33397740232199
"ydfB",0.0175378435517242,0.0175378435517241,0.14339674460636,0.886898991094704,0.913888683515146,-7.24054287331321
