"","42C_A3_R1_44C","42C_A3_R2_44C","A3_F181_R1_44C","A3_F181_R2_44C","A3_F228_R1_44C","A3_F228_R2_44C","A4_F244_R1_44C","A4_F244_R2_44C","A8_F232_R1_44C","A8_F232_R2_44C","A9_F200_R1_44C","A9_F200_R2_44C","A9_F255_R1_44C","A9_F255_R2_44C","A10_F210_R1_44C","A10_F210_R2_44C","A16_F258_R1_44C","A16_F258_R2_44C"
"ymgA",6.35124001820644,6.83157865559954,5.65083095140398,5.31133940220921,5.93863219596766,6.03112779521137,5.60909911181868,5.99096748360471,4.55403813864826,4.60621499373757,6.0159207154336,6.26116912098074,5.81295683787505,5.75350497221219,5.39120558106784,5.47388090013077,5.5542408427083,5.40296652318183
"ymgC",5.93398377617927,6.2926437945633,3.63308650754326,5.34520563012423,5.42694554422469,5.60246318196672,5.44253082121316,4.90599823660902,4.28972841542597,4.1265188124416,5.6245454162576,6.09206866881828,5.25852506091034,5.19386074530911,5.39120558106784,4.97584218769579,4.7944424545684,4.94727573290681
"ymgD",7.0348640799615,7.06649495396417,6.31959892908442,6.58085385479907,6.714796685537,6.7830581805686,7.1517989688313,6.78296197194487,6.47541585710159,6.20019350106249,7.26576048066131,7.24600329235868,6.03948491600759,5.91987229948749,6.91535139972846,6.636214349754,7.34006661725672,7.47091637693499
"ymgG",6.24953257509893,6.3453840053832,4.70162681774799,5.41019892727068,6.0248298288456,6.0691179503715,6.1363355480815,6.03085487063856,5.65912720638851,5.30300054845043,6.27224917036519,6.23194407633464,5.29307839571025,5.11486390678365,6.0542881521559,5.99942119459646,6.50764459822471,6.33630429620608
"ymjA",5.45578035956525,5.43750739529404,5.11323293671253,5.53064876062521,5.24831639536764,5.49066731550803,5.7792504789042,5.28107332791326,5.72115984147328,5.58454950167764,5.40304931978041,5.30903955035801,5.22291851459483,5.52456133032609,5.20276442258004,4.68750489437443,5.59361670836337,5.5634245988926
"ymjB",4.88454670868118,4.96750436580576,3.63308650754326,5.12551160542546,4.83224625876807,4.8436671764301,4.66192084768683,4.74392286980105,4.97363982326501,4.71620356933276,4.92138645032296,4.91625943662476,5.83523057396743,5.9755240296254,4.84325707913015,5.38976268742832,4.6218622310699,4.57785044337249
"ynaA",6.59070571725806,6.44517121283595,5.85210629922827,6.52753481599931,6.32329411591833,5.88896171662064,6.20426853059224,6.10724484786544,6.21963684573616,6.19029121559225,6.27224917036519,6.35881413489347,6.34358068382436,6.42381059952543,6.41747650628204,6.88497372008249,6.44762670866475,6.66397893404313
"ynaI",10.1653653169489,10.0758250322165,9.65848982274938,9.79313769075164,9.86329554132112,9.97844584883324,10.0459945236831,9.87354837915964,9.33279197815163,8.94827998886461,9.46989772580012,10.2755920231911,9.96427641735949,9.65060046137052,9.96047971900975,10.1694152691058,9.89264708423434,9.85790378715133
"ynaJ",8.59144168445899,8.34673600048758,7.93663449680685,8.20335979472568,8.5393262613021,8.96626447916843,8.34630849466868,8.01448112229949,7.77255298545908,8.04758252439249,8.76492094971185,8.42934534530462,8.9872492043644,8.87660241325722,8.57246845374146,8.78178204359473,7.75211569075127,8.0447780640125
"ynbC",7.07441766221007,7.11213632888927,6.85906658452551,7.17895804888786,6.68927964204264,6.629771832628,6.91429992831858,6.93404311834852,6.95403302759748,6.85568085374216,6.82910044942185,7.07093173393817,6.83585116918541,6.64116386064843,7.3039906514974,6.94085694616246,6.94181578657495,6.96186486124906
"ynbD",6.9941746962504,7.18508918647828,6.56092671817106,7.01591633722562,6.51100173988937,6.37027814129392,6.68824237702184,6.90300289674213,6.63843572867982,6.84951129485339,6.96817227281213,6.73408758347874,6.60504717033103,6.61577760237356,7.04860497030919,7.14463566615286,6.65608747583771,6.80286609248287
"yncE",11.0433164417888,10.9409448330393,8.45957820209287,8.16520710646926,10.1880302394298,10.950360015795,10.9485199378916,11.1833016094362,11.1165017744063,10.8985673258013,10.9559812918938,11.2196780516861,11.0019526534321,11.0011737832234,9.27949352544559,10.2317037610562,10.5041881321938,10.5244766450452
"yncG",5.45578035956525,5.94191161386726,5.11323293671253,5.0844037058714,5.16850227699907,5.07548371821319,5.06020391452955,4.90599823660902,5.20356313646024,5.24202095896774,5.05236159536147,5.42411680169197,5.35929831079347,5.2436430637608,5.88828560553405,5.6267181997828,5.23640610204641,5.04512307945902
"yncI",5.79337483471808,5.69339110557995,5.41165779364327,5.16516252359944,5.24831639536764,5.03300760463007,4.83055706028802,4.95467392436976,4.4074310981435,4.87467086995949,5.57274324831117,5.45125604904981,5.25852506091034,5.05891664746432,5.20276442258004,5.6267181997828,4.94057729031559,5.50171379041094
"yneE",7.67109681037759,7.8673140961849,7.17834273317098,7.08156532558521,6.55421078369134,7.4758364130912,7.67990258476534,7.69296705180901,7.71246107808877,7.70554364752882,8.20861914121963,7.88260490480036,8.10279553576504,8.16507222537331,7.09858409830726,7.55421748142547,7.57015042959631,7.82793821182428
"yneG",5.66339801671314,5.7142842665059,6.44551226664103,6.06346256726368,5.42694554422469,5.60246318196672,6.28468584087329,6.08854928073169,6.02996506566807,5.95180343537733,6.5013144521594,5.7378925683262,6.11318525331647,6.05488197604847,5.69835816700597,6.152681872269,6.20211276163245,5.85793035919019
"yneK",5.69046194341306,5.83303026214464,5.85210629922827,5.44143468930269,5.08264737300082,5.19394364374265,5.01811420879812,5.59202328366145,4.67805939060384,4.60621499373757,5.49080167156848,5.45125604904981,5.35929831079347,5.31454362444858,4.97699605521174,5.6267181997828,5.51358890898564,5.29546369121787
"yneO",8.27919018025074,8.67329834286432,9.51132218462804,8.28468436194149,7.99814662984302,8.02675065532092,8.06924256183869,8.09385857329141,7.5880832646905,7.8596019277153,8.03130531011117,8.3453918460455,8.07627799763837,7.92112659759573,8.45359411039703,8.58742669471279,7.96357160412648,7.92412466449049
"ynfA",5.24475940252074,5.27169859388576,6.44551226664103,5.55901907351873,5.42694554422469,5.33498019671393,5.44253082121316,5.12975543965837,5.37508851224378,5.30300054845043,5.59890943917246,5.57867925071133,5.51053528350444,5.33726239785783,5.30073771723574,5.69672773991459,5.66887638367229,5.50171379041094
"ynfB",8.47893537807756,8.4116151269826,8.57198249263948,8.4559300225978,8.44089617379907,8.27871130977565,8.38237543333467,8.28100253704166,7.90157795444532,7.87774554759867,8.20861914121963,8.24201237919905,8.06732892375836,8.16507222537331,7.90283601749427,8.32155179565627,8.17233645476005,7.95122984528282
"ynfC",8.46792272244193,8.42962707384881,7.84996468751049,8.03017862903753,8.07802646236418,7.6917904226367,8.12142642061972,8.07096410795595,8.01411341169291,8.00146650387299,7.90455163509174,8.20216371341413,8.28746471797216,8.09130092167705,7.99752847005933,8.26843562554742,7.95653249510915,8.16072588863679
"ynfD",5.16509116552712,4.70146588405299,3.63308650754326,4.90230753787791,5.03708665633643,5.07548371821319,5.01811420879812,4.90599823660902,5.10721926781032,5.03677633770867,4.92138645032296,5.07565145278052,5.29307839571025,5.14181518079602,5.30073771723574,5.20144797388567,4.71222595194293,4.9973238059138
"ynfE",5.71696768267278,6.02628986420418,8.54469356271936,7.1177583732203,7.21957120027129,5.72962051416458,5.70906397079182,5.77129764689455,6.28072902245514,6.20019350106249,5.74553571856163,5.7378925683262,5.56619976161842,5.42406891065493,7.19355482670485,6.60177185140853,5.73995678168366,5.73232081703138
"ynfF",8.12873340945002,8.16508034098046,9.78037825610038,8.94015061443298,8.30652664591629,7.5878841783456,7.85469690030811,7.96067794415865,8.38353692343066,8.27432011563968,7.74371074060259,7.83122082449738,7.72986660000633,7.77784954208962,7.98437742218512,7.82877593564747,7.44468452792488,7.47840625248855
"ynfG",5.76840187913867,5.7142842665059,7.10500980883424,6.00502762833462,5.4597041410963,5.26658475838893,5.41245203981848,5.16950056403254,6.16655145398571,6.05451939868949,5.37233712536018,5.45125604904981,5.67066021810564,5.56258675942626,6.15454876937925,5.29935445695104,5.51358890898564,5.36819148318563
"ynfH",7.02480078558495,7.04311145184332,7.80458363448945,7.31746586870381,6.78867765860722,6.27707516988037,6.74545286873666,6.67650589151402,6.92922868770901,7.12401527560968,6.81862176593413,6.70289180012011,6.71362774889557,6.73834223292634,6.97016763124645,7.04640532266389,6.91278308500517,6.58198780184762
"ynfL",6.44595057458028,6.68752744189479,6.02659886871444,6.36938468793138,6.25458032802604,6.21122414581437,6.68824237702184,6.71289586802555,6.50958258198907,6.39313383849246,6.43372345104725,6.71336764951497,6.11318525331647,6.49078856431251,6.60382572216032,5.94418298595145,6.31916699849959,6.21333162671268
"ynfM",9.28620616809147,9.52768716128207,7.10500980883424,7.76105206838977,7.32196925359869,7.43409494300373,8.15935711547007,8.59504337409163,8.14006712922147,8.04758252439249,9.54406360080879,9.4226618791865,9.74096098314883,10.1058696700149,7.860259393169,8.3525047507418,7.80012574757058,8.0245098725398
"yniA",7.86862027586938,8.15066529177402,7.17834273317098,7.81139369585286,7.69008948539486,7.3616937065302,7.50722901599777,7.37097134817577,7.97557117613969,7.69534222157194,7.36215333414583,7.48904487791264,7.26414905370444,7.50477586382798,7.44549917356101,6.79676547261912,6.363329214422,6.65064328948796
"yniB",8.48258761630595,8.47079837994644,7.55323749754545,8.23644360076616,7.99814662984302,8.09955895442001,8.18818188709137,8.12974743374486,8.18231673395887,8.21140330796882,8.37708173499136,8.23484883360258,8.38785887079829,8.21871040021324,8.15836159494244,8.44155783108454,8.49222148075564,8.54176710276304
"ynjA",5.95603082907702,5.90660472308066,6.44551226664103,6.80958587609791,6.4203296602484,5.99203110744364,5.92970123403819,5.99096748360471,6.01793252576498,5.87864613542799,5.91835873352192,5.75910905056352,5.83523057396743,5.73727546842561,6.24791063791908,6.41549498815788,5.80733743948621,6.11817543885304
"ynjB",7.31596953129488,7.33991233122459,7.93663449680685,8.36165520063652,7.88607052953706,7.31642088318533,7.28804248086781,7.52759196689311,7.44316489517252,7.44215172226338,7.40453583261683,7.30217563693777,7.29527318172672,7.42509779262325,7.5917215556106,7.28031532053962,7.38283849893137,7.41735784240579
"ynjC",6.31816737466168,6.49249028868964,6.94588606373393,6.56771412636099,6.43585956393962,6.17706777680965,6.30021770793222,6.29752086119213,6.66887352252363,6.72683998496369,6.34800002773509,6.15601977787047,6.32834966458409,6.33263635339586,6.85832165715483,6.45480291606696,6.42702920826726,6.40193052148014
"ynjD",6.6708535900781,6.60418859888928,7.49720121864706,6.92677584571487,6.68927964204264,5.93115339236787,6.51436322052465,6.46458965301555,6.79821494270278,6.73357029049597,6.51444653071187,6.66018748902752,6.38828879861296,6.50934597110103,6.45680029678587,6.79676547261912,6.63837251119764,6.50977771996124
"ynjE",6.44595057458028,6.60418859888928,9.9869261014807,9.95196574691247,9.59008241211173,7.30873363598634,7.20948764947305,7.52083322832185,7.61151606622998,7.61822506038937,7.12050669001425,6.6817023314655,7.08854175165012,7.01454241944119,9.14440649357717,7.46231006120059,7.17936494684296,7.27824982265574
"ynjF",6.47613295894183,6.54945881356231,6.56092671817106,6.59387097399703,6.08602485819089,6.08771852311315,6.83240446491093,6.75999267551895,6.57549679398903,6.54712354486715,6.41980046314272,6.60490698907336,6.4457336904484,6.79958042655672,7.07381465424996,6.91319169475215,6.83747661864345,7.01457612391994
"ynjI",5.31931783776761,5.6062348878694,6.31959892908442,6.64475912588646,6.3887366730508,6.37027814129392,6.37534906547091,6.50685801072058,6.09998350346376,6.10836308072079,6.36266213486631,6.12442169457807,6.2495532025552,6.22369522328998,6.67190749135852,6.66982892556281,6.67358103008733,6.8384784809155
"yoaA",8.16557779144902,8.31800920332238,8.20440973781426,8.40229695978688,8.39099015685765,8.44847853783269,8.3316246584361,8.49549493799142,8.40598486480353,8.46014405024145,8.5840225613546,8.22403614697087,8.39144591687183,8.26774353225985,8.50968137181419,8.56998122483986,8.52109787511329,8.64482734400474
"yoaB",8.66398584319873,8.51364141943805,8.67624240531818,8.71243459969029,8.61148492256926,8.57503245465348,8.72610200734971,8.19894341911258,7.92355615140165,7.97363110599711,8.39114358257027,8.3944225493712,8.41982482321041,8.18222780250482,8.69038071198278,8.56117856762706,8.3330307672641,8.44606101941315
"yoaC",5.81787890677582,5.77501096637472,6.44551226664103,6.20795112196827,5.91618238814851,5.23083342911801,5.44253082121316,5.41509099311983,5.5427283073685,5.30300054845043,5.5460216940937,5.47780839046839,5.59313284517952,5.29138153148697,5.55417227779086,5.55262700538036,5.70490681585558,5.46967104014686
"yoaE",9.3110476517118,9.42079756692713,9.1075795324464,9.43061484494358,9.2375954578294,9.56903812304723,9.48150510409496,9.56884217901981,9.40804694582448,9.31333453087224,9.17336121494089,9.12279236255257,9.72684951008379,9.85844317988094,9.57043420649699,9.57661960811276,9.46539174685867,9.51785514967005
"yoaF",4.98645277565771,5.48809563000325,4.70162681774799,5.24054905978731,5.52272041855376,5.15582584826554,5.58283133075901,5.41509099311983,5.29244236529537,5.30300054845043,5.43300378189159,5.860302148162,5.25852506091034,5.35955704451597,4.97699605521174,5.76312252034797,5.80733743948621,5.67846400982011
"yoaH",4.82949238906884,4.84344301056192,4.70162681774799,4.28285562215803,4.64465788796588,4.46196868696344,4.88076949764448,4.85488354790034,4.50820954762094,4.60621499373757,4.87379346649672,4.72725428460784,4.78423798095493,4.49573052799725,4.50096997832443,4.50019497238633,4.94057729031559,4.18497389918813
"yobA",7.53661844235594,7.54180698468021,6.94588606373393,6.70587220668024,6.67634479887671,7.17127086661885,7.78083225219994,7.94564752708836,7.16496068774157,7.29194612740045,7.49226336821423,6.92605525578534,7.40628636918916,7.40079131182887,6.82891810618992,7.12070801688379,7.27340210780486,7.18959160917849
"yobB",8.70206714607386,8.70074113976622,8.13285657415624,8.64939916802303,7.98784185737057,8.08618551693643,8.52469738613724,7.9099520854494,8.36073317359164,8.07403366395413,7.99490114423019,8.59507493894444,8.16283056610918,7.84049910056185,7.97110480316244,8.24662738803333,7.88417489485197,7.81618612569764
"yobD",6.02006643679374,5.67215283545912,6.44551226664103,6.20795112196827,6.18223258111773,5.99203110744364,6.60400753925483,6.14387832643077,5.90446531271823,6.02114835810408,6.34800002773509,5.80053071826026,6.13099865073902,5.9755240296254,6.49503926812063,6.33335668265839,6.04691391767887,6.15704122605958
"yobF",6.06111744087491,6.31926681318843,5.65083095140398,5.44143468930269,5.84645319749081,4.89436664958168,5.55600490240236,5.2450627420394,5.20356313646024,5.4342024810009,5.51871762798696,5.60267851862648,5.71985169706253,5.26775544893172,4.84325707913015,5.38976268742832,5.12735474193223,5.50171379041094
"yobH",5.45578035956525,5.24166508760023,5.41165779364327,5.16516252359944,5.3932837891692,5.43075741728703,5.63483356164378,5.31601383396506,5.33448081250102,5.60019165909421,5.59890943917246,5.07565145278052,5.29307839571025,5.52456133032609,4.68843448278856,5.20144797388567,5.00650358929514,5.29546369121787
"yodB",5.42307672464309,5.3009821541498,3.63308650754326,4.90230753787791,5.08264737300082,5.07548371821319,5.44253082121316,4.95467392436976,4.88458392276603,4.78276109615748,5.05236159536147,4.99893732995107,5.10893882365614,4.99994474238241,5.30073771723574,4.50019497238633,4.7944424545684,5.25735377551842
"yoeA",4.98645277565771,4.592862450309,5.11323293671253,4.74065584473814,4.64465788796588,4.53868054699825,5.01811420879812,4.90599823660902,5.05574245936271,5.15538115799087,4.77117789376056,4.87229643459288,4.83743275181143,4.72309041425032,4.84325707913015,4.25076681138757,4.94057729031559,4.83924622268768
"yoeB",6.04074869869795,5.92437558214864,6.02659886871444,5.78933875811214,5.84645319749081,5.84537835453284,6.10104955780062,5.67194146033907,5.52518585234026,5.67563687506933,6.0159207154336,5.97228903042116,5.94127736003266,6.01579025581679,5.39120558106784,5.55262700538036,5.80733743948621,5.92790589154474
"yoeG",7.4114415128761,7.59079669465231,6.94588606373393,6.97698997754857,6.51100173988937,6.51286532034055,7.55872701952981,6.97439734030035,6.77048409756184,6.79273472447106,7.65888908808725,7.60500982388092,7.413388905948,7.70442816223395,6.60382572216032,7.36408004563128,7.64222332316597,7.6406581388741
"yohC",5.95603082907702,5.90660472308066,5.11323293671253,5.27647755058689,4.83224625876807,5.03300760463007,5.52859249831238,5.04574349114267,5.3136477220693,5.28302379251649,5.13161766053286,5.60267851862648,5.02592612135763,5.26775544893172,5.62830789136573,5.6267181997828,5.18318280643286,5.1771697826462
"yohD",6.74666177612906,6.56057797004107,6.66750880568123,6.63220972497046,6.97913589676942,6.485497154669,6.65276081231615,6.40614939583465,5.50739317236134,5.37971238688045,6.55311495621109,6.58216749860806,6.43159452668151,6.50934597110103,6.76820251977945,6.91319169475215,6.67358103008733,6.89590310114538
