"","menF/ubiC KO, rep 1","menF/ubiC KO, rep 2","menF/ubiC KO adapted 1, rep 1","menF/ubiC KO adapted 1, rep 2","menF/ubiC KO adapted 2, rep 1","menF/ubiC KO adapted 2, rep 2","menF/ubiC KO adapted 3, rep 1","menF/ubiC KO adapted 3, rep 2","menF/ubiC KO adapted 4, rep 1","menF/ubiC KO adapted 4, rep 2"
"hycA",2.56524737823882,3.25207218037717,4.90260047591176,4.88769521177514,3.72088395539497,4.49955976671176,2.50645023864427,3.0721506324417,1.85372582866831,3.33360773825996
"hycB",2.56524737823882,2.65371542930467,4.10517978413056,4.14207682088467,3.13232336809183,3.93809911010064,2.0742348557499,3.0721506324417,3.16610909730125,2.90257226900766
"hycC",3.8459699320347,3.77527031484525,4.75422545964188,4.71987831223128,4.21816792634979,4.94394150828755,3.45560316065251,4.31647492318774,4.28482613792587,4.27318414054272
"hycD",3.75092521549053,3.53861144812106,4.02033059610405,3.46731126933585,3.94140653951829,3.93809911010064,3.75723036669574,4.01144506912727,3.95270275883769,4.14296955372079
"hycE",4.75972260084509,5.13348728090841,5.50693204687565,5.70888915379135,5.78367560124353,5.58371414607747,5.31547617706746,5.41087598808311,5.43801218189087,5.20000132358469
"hycF",3.93493715279537,3.40293194674351,4.18520196001309,3.60515803720826,3.83551063206092,4.61095657123577,4.0047317237973,4.22194190868172,3.51606852007283,4.39241389742391
"hycG",5.37597531627974,5.53157107244641,5.03702367454999,5.25774441772427,5.4366786470266,5.14180231608572,5.17315139901906,5.27731198453376,5.24016943358131,5.46608578509609
"hycH",5.63329176888271,5.21456278043299,5.343876984586,5.25774441772427,4.7088545225423,5.3480217495441,5.31547617706746,5.22987940276601,5.35653518588654,6.01933801330906
"hycI",7.22407539564062,7.34569009156508,7.33921032041744,7.20218176657836,7.5766317576099,7.64043911495087,7.19822730976682,7.30115278123714,8.10968583380965,8.08782502189438
"hydN",3.418725821917,3.40293194674351,4.70113338016802,5.03787528965707,4.82276848098077,5.17829639374758,4.48130922513228,4.22194190868172,4.69341156061127,5.06380710841693
"hyfB",4.01857858898763,4.75365499105925,5.03702367454999,4.88769521177514,5.11847354635831,4.85644963917376,4.48130922513228,3.62090890251945,4.82075160174603,4.69973119392179
"hyfD",3.53864293078942,4.1538980849236,4.02033059610405,3.46731126933585,4.44945548989133,3.14372370343741,3.88646502009506,3.62090890251945,4.09508574561916,3.45091602277248
"hyfF",4.43700227093588,4.6405281246535,4.46646441202871,3.95134148439446,4.92827035481419,5.06590390453126,4.63461473624718,4.78043756933121,5.27015694552771,4.99052858234874
"hyfG",5.52457021334954,5.56283702205163,6.61316249750039,6.49315648417312,6.4459579951435,6.58187412973329,5.22217803234771,6.05195226367628,6.06903090045105,6.05562386135256
"hyfH",3.93493715279537,3.66201786954072,4.75422545964188,4.71987831223128,4.76694680314835,4.24654583527222,4.63461473624718,4.22194190868172,4.09508574561916,3.999480705875
"hyfI",4.60748090186525,3.66201786954072,4.85483285659756,4.71987831223128,4.5188691857504,4.61095657123577,3.75723036669574,4.84496079087268,4.09508574561916,4.74507481144732
"hyfJ",4.01857858898763,3.87996730058104,3.83345879424557,4.0499451735398,4.82276848098077,3.93809911010064,4.1137914554697,3.89304049286354,2.68670476982302,3.33360773825996
"hyfR",5.65923480644537,5.29130144197251,5.12010673951292,5.44836370563895,5.8114351244915,5.76235864270196,4.1137914554697,5.5330729616096,4.34280486389792,4.69973119392179
"hyi",3.64887327881118,3.53861144812106,3.04384292894708,2.94065610575327,3.45833623605202,3.14372370343741,3.61468495735031,3.76364488056219,3.87568560028394,4.50239492128211
"hypA",4.01857858898763,3.53861144812106,8.04851048580472,8.2151698567584,8.32784880162744,8.12357522057992,4.30944510835917,4.31647492318774,7.56914487665524,7.52160038055817
"hypB",6.17274797389582,6.12001208190414,11.8436059113547,11.8769833153876,11.8089963207786,11.8580693840278,7.04357224985628,6.93868253947811,10.6993404044025,10.7368474987317
"hypC",4.09751151654619,4.1538980849236,9.39680166648643,9.58584878170856,9.41722129332216,9.58100976464505,5.12238974015299,4.84496079087268,7.7865350736005,7.88616282630143
"hypD",7.0092092956667,6.94478927155661,11.5944376697875,11.664797375676,11.6254464427385,11.7105867644275,7.30422344629276,7.07882285142368,9.31045386570524,9.65329166184301
"hypE",6.76857873167147,6.7950731756393,10.853835350614,10.9533425729776,10.9192580788764,10.9306092549931,7.16109043560772,6.86315040332939,8.0112785512033,8.44295540464183
"hypF",6.73241888491924,6.47224654619612,9.40920396864201,9.41175602915626,9.41270289179093,9.48259638194657,6.7420471784093,6.73341201308067,7.88164327078512,8.17692770668231
"hypT",7.59677969066035,7.63721862759711,7.26835243975482,7.34302361246651,7.17914193203189,7.12925478754245,7.52490086885636,7.53326044011164,7.01040048519926,7.10353946165026
"hyuA",4.37530744629613,4.6405281246535,5.15990988385152,4.52966651244396,5.28637426629761,4.55634754327752,4.30944510835917,4.64192671173821,4.64830886719966,4.74507481144732
"iaaA",10.849184170176,10.9466104164917,9.50283382557487,9.7062147891514,9.73933523410312,9.88197488785756,11.0545689720698,10.9426165552,11.276068934082,11.1130513506325
"iadA",9.06185003296221,9.01053076839023,9.00846924113308,9.03544977631512,8.67208749590189,8.92041392112681,9.77841686667151,9.64307706982034,8.75825652168983,8.57683540102324
"iap",7.83134233301161,8.09244017137879,7.53302161341993,7.79932669784435,7.99456391350405,7.64043911495087,7.52490086885636,7.74160245362712,7.07114167159135,7.25155619411594
"ibaG",9.2820692469654,9.22571395671851,8.50658732493558,8.89543903518214,8.66450592097434,8.8431938749577,9.59336554107114,9.36509536592741,9.13666444083382,9.25571804254047
"ibpA",8.84763166359459,8.81699015878588,8.59609846049103,8.4107284492305,8.32304102467919,8.2782650137474,8.98390104773892,8.88192510298004,7.7865350736005,7.57253682780047
"ibpB",5.27883299594585,5.89301512593672,4.99360304452807,4.88769521177514,5.24620466120648,4.17553606052749,6.24668936749781,6.4939852945934,5.7669822501101,5.96313519297401
"icd",15.4946272298905,15.4789054354701,14.5294268831662,14.6192837415977,14.4916532766176,14.5034177231557,15.0250393573555,15.0067946762956,14.9781289361212,14.9715377366526
"icdC",3.8459699320347,3.08186151283128,3.49533888922131,1.99979550744344,2.69639819531389,2.79041319903296,3.45560316065251,3.0721506324417,3.51606852007283,3.75221380037365
"iclR",9.22032998540955,9.33822725859537,8.96152117229758,8.82856608815574,8.98065920312256,8.89056848113606,9.21885490695792,9.34857780445559,9.05095597744058,9.17355878442841
"idi",7.03911851243296,6.88428507215335,7.54805582981592,7.53982482342133,7.53565740326268,7.7411811806297,6.52532158649517,6.96782133279603,6.82126917733451,6.82760762918808
"idlP",2.56524737823882,2.65371542930467,3.04384292894708,3.14050859378902,4.03984284563895,2.97923305342702,2.0742348557499,2.51067464030944,3.7075522090866,4.2095775574352
"idnD",5.06227623114171,4.1538980849236,5.73455960480978,5.73837162048909,4.82276848098077,5.06590390453126,5.40308056234162,5.41087598808311,6.31858481974649,6.40403834394765
"idnK",4.43700227093588,4.58041108321018,4.58862651583257,4.52966651244396,4.13182605303223,3.28985753882655,3.61468495735031,4.56727654213238,4.69341156061127,4.44846856729608
"idnO",4.98215639067582,5.36414578004901,5.47576760458165,5.41220988579812,5.4366786470266,4.76325386784338,4.89919291297752,5.60912390841114,6.26013065829431,6.20846690182562
"idnR",8.25738357578286,8.44633644592519,8.22725509999296,8.11209246375201,8.24893270664189,8.14211705853003,7.72476102164592,7.63666134394312,7.68471057388213,8.07904482780676
"idnT",6.94746292674964,6.67161097866299,7.10512076474552,6.87101097485553,6.89799420651941,6.9928683873662,6.29322103468517,6.43259029147551,6.95621933127474,7.09485339764539
"igaA",8.90559472947834,9.02180657903437,8.54456081798482,8.66570355088379,8.55395476395277,8.67512498203433,9.63006074517165,9.61572942816627,9.18849097229786,9.17767698777513
"ihfA",12.1683219181623,12.2696629790683,12.2597888218729,12.3472539109146,12.2800333989721,12.2170708577963,11.7980699607927,11.9035404708684,12.5571104795679,12.5027160543812
"ihfB",11.5808589566035,11.6532948823031,12.229220655336,12.2512664196714,12.2942272067538,12.3127525334367,11.5477870001347,11.6121555309088,12.2973651022458,12.3289301372366
"ileS",13.4135614478413,13.3895989663417,13.4861765539111,13.520035243569,13.4749951689262,13.5638277531502,13.4415927733841,13.3681665327468,13.4060881298083,13.3931320031533
"ilvA",10.3863031711413,10.3751903090843,10.7100390833406,10.6073927991623,10.6985361678937,10.6974286887621,10.0013680628949,9.95818646167987,9.74121902944024,9.83766031718392
"ilvB",11.9733504861335,11.981390668858,10.6363444685408,10.6544874154515,9.36905717987971,9.35528731192399,11.2351323893267,11.1346802304683,11.2028403982929,11.1720384704287
"ilvC",15.0270718452007,15.0219820915829,12.9983556859273,13.0833157387904,12.7482954061436,13.0008977127117,14.7215876756663,14.6283884215032,13.4662741741879,13.2558681737001
"ilvD",11.3493509324571,11.3118408020869,11.3563444290881,11.4204800714705,11.1913434422466,11.0359876209504,10.9450613871077,10.7327146056515,10.6440163790059,10.9995732253987
"ilvE",11.6551502031066,11.6272321012289,11.5470559513984,11.5758531095625,11.2174847415651,11.1735891593915,10.6197362348408,10.5982913621097,11.2640419815904,11.6021359648669
"ilvG",13.4834225470051,13.4334003191291,13.2239702977073,13.3140950104069,12.4163356709261,12.3865323673398,11.854884294212,11.7796393493092,13.538907125501,13.2891992025159
"ilvH",9.91467935298502,10.0164753707253,10.0287682253953,10.0420237867687,9.86206834756591,10.0073615083173,10.037671331641,10.0098716275427,10.0206563893312,9.86473220784902
"ilvI",12.1090555695795,12.087821094944,12.0987520894175,12.18898538908,12.020875757118,12.0115346116542,12.2583593001018,12.1800905436889,12.2084384521947,12.184202950781
"ilvL",8.59596210566739,8.34673474158085,8.53327335425941,8.65802039720922,8.52494060576555,6.62207094501232,7.01610357203052,7.3462278316509,8.61991732680729,8.44295540464183
"ilvM",7.76727384101953,7.65904891481939,7.88052255417854,8.00713976361896,7.31126403617682,7.11992929411588,6.65566797058651,6.79973997250657,9.14274032377795,9.51203432659647
"ilvN",9.42858861453714,9.55163955204384,8.29565518106292,8.42437986199366,7.40525027567613,7.33668557850202,8.61887656880487,8.33483387615465,8.72083973369715,8.72770400173085
"ilvY",6.26003598321057,6.29761220252328,6.08340464305486,6.54408601911366,7.00994374571435,6.2807498677073,6.09733505039355,6.07892682011555,6.19920446336812,6.93857450191118
"inaA",7.74929518731706,7.68055373464304,7.71721143205794,7.66009894205188,7.98241840504176,7.89669064194703,7.4240130097395,7.11834030624369,7.39681425975813,7.2748133952688
"infA",11.4011207255011,11.302047274758,10.248295370737,10.2299460433305,10.1441468210191,10.1527435840637,11.5780346596087,11.6536450052306,10.001838558772,10.0423490569535
"infB",13.0409096809329,13.0295252995088,12.85461303495,12.9280734607423,12.747398569692,12.8625727530391,13.6993734646135,13.6443405354774,13.5448457842611,13.5023407734515
"infC",14.3028028069074,14.3665813612815,14.1548444294347,14.2821538251094,14.1771635423579,14.2584345146367,14.6886711496431,14.6528389820708,14.2137652525153,14.1458319272277
"insA1",4.60748090186525,4.31076981604393,4.99360304452807,4.93952552254421,4.87649190203072,4.90086423059958,4.63461473624718,4.71286175744207,5.11352965810168,5.06380710841693
"insA2",6.02105578229796,5.79114747319697,6.20228346556329,6.14277487001837,6.19529642162569,6.00475277555394,5.74218628212536,5.41087598808311,6.06903090045105,6.15929928862208
"insA3",5.13815314579077,5.53157107244641,5.93104706832383,6.1861871473662,5.63622786246591,5.9212549555649,5.26958492221082,5.36772009972523,5.68041100192316,5.84368657835987
"insA5",3.14110911507446,4.1538980849236,4.64598940211271,3.95134148439446,4.29953345745766,3.75397902411206,3.27534131398923,4.31647492318774,4.28482613792587,4.50239492128211
"insA7",6.35824756255773,6.14086170275147,6.39761854317902,6.30908729022781,6.19529642162569,6.60879615708982,5.70822233599389,5.45277335927172,6.68353258543064,6.63731934376471
"insA9",3.64887327881118,3.08186151283128,4.4012069047202,4.46016354048852,4.82276848098077,4.10076051193278,3.88646502009506,3.62090890251945,4.64830886719966,4.74507481144732
"insB1",3.75092521549053,4.45197910439529,5.07916708876223,5.03787528965707,5.47192019251481,5.02639240178396,4.30944510835917,4.48849482455867,4.60173271234119,4.55435081058478
"insB2",5.24493470912562,5.36414578004901,6.14406997991975,6.60930839734347,6.51506608510156,6.58187412973329,5.44495764991286,4.64192671173821,6.21467924407566,5.80156148276744
"insB3",5.17463724215018,4.85847425492088,6.36401626195432,6.4403612892615,6.35463527160034,6.56822219081623,5.3599461367246,5.7161538711505,5.90697992733036,5.9439026563134
"insB4",5.02277632499293,5.43347359264583,4.94882476038271,5.29794613401685,4.5188691857504,4.98576024408981,5.48564889785149,4.40508983612251,4.28482613792587,4.39241389742391
"insB5",3.64887327881118,3.66201786954072,4.8054143065394,4.46016354048852,5.4366786470266,4.94394150828755,4.21500446280054,4.01144506912727,4.60173271234119,4.27318414054272
"insB9",3.28712583963523,4.23451008495381,4.75422545964188,4.71987831223128,4.92827035481419,4.49955976671176,4.63461473624718,4.40508983612251,4.22436962957511,4.74507481144732
"insC2",7.91972954849925,7.86090225532434,8.20371486808654,7.90047472651534,8.04798766973239,8.38720296441353,7.41352497167612,7.66362101273619,8.1979213271308,8.16037468381487
"insC3",7.84269148064471,8.02118780512439,8.13069768839852,7.93902819732711,8.29385293885831,8.40266445159834,7.49536848206047,7.46337809515021,8.20954589033371,8.07463460859196
"insC4",7.81414941162378,8.0763069175235,8.09018931955837,7.96416971075055,8.22851019115215,8.33174423468533,7.49536848206047,7.48369234330029,8.04194549359424,8.13518346719795
"insC6",2.56524737823882,3.25207218037717,2.85051991500661,3.31386600389199,3.83551063206092,3.84908091658022,3.88646502009506,2.51067464030944,3.40922164310738,4.14296955372079
"insD2",8.22739316467894,8.13460036608426,8.16034951703572,8.1618376682182,8.48675816055275,8.54531747284424,7.98061530872039,7.80754824333035,8.43423725792031,8.33278121504424
"insD3",8.18343837729614,8.30580809148049,8.33085102057969,8.38303185043989,8.75295649093157,8.67193842004247,7.89273826279818,7.96754774716546,8.51764773026238,8.51633416743876
"insD4",8.06246334650542,8.19561667018561,8.02183614165328,8.31137060954904,8.69459604832824,8.51362730489055,7.98061530872039,7.82357415841583,8.26630379740649,8.36924878603494
"insD6",4.60748090186525,4.31076981604393,3.93001624333964,4.31003596865067,4.29953345745766,4.61095657123577,3.88646502009506,4.31647492318774,4.22436962957511,4.33405297157097
"insE2",6.8719160496492,6.85935417383291,7.29533373646408,6.96120181775023,7.18974616595073,7.07237524965643,6.97389386086892,6.96782133279603,7.65100254527393,7.65165407434557
"insE4",6.75662593247042,6.67161097866299,7.03214044153286,6.6717071553942,7.00994374571435,7.02319946093359,6.67336281062825,6.60944662679737,7.46306475984588,7.0861146993987
"insF2",7.69397430608831,7.49880726095822,7.44740977593984,7.33340708897906,7.56038142311807,7.57370424753204,7.31553395861767,7.42187058476396,7.7445342627493,7.72102349524658
"insF4",7.39571223072079,7.38114842474267,7.34782770568881,7.2438450656681,7.44119442579915,7.28755724853586,7.14849588408809,7.30115278123714,7.61648790991374,7.62173570781691
"insG",8.00301226923531,8.09777807434571,7.66988962271151,7.7923244857072,7.68552957338493,7.67268333294493,7.6641211468386,7.83152083921949,7.28404545680773,7.29011242093018
"insH1",9.38656152139172,9.4064900230855,9.81704335414586,9.96004411462454,9.64039082898156,9.55183751715304,9.73696230585597,9.72640858901668,9.88467483760066,9.83375109865384
"insH10",9.44729447206419,9.29705618610121,9.79358325477671,9.94906773243579,9.52371956309419,9.65226818123701,9.764042873454,9.75384645010277,9.86398363554697,9.86728418468992
"insH11",9.4694259758134,9.32463370036678,9.83093845282281,10.0212130135778,9.66339504271672,9.72479227170882,9.86947071902634,9.71141532745849,9.84795826486765,9.91739804778085
"insH2",9.92272214406319,9.77631075301805,10.6555578697575,10.7659075585468,10.1950270601899,10.1877469177652,10.6322263156856,10.470543291975,10.5946352812665,10.6349501921632
