Name,Score,FDR
malF,0.00897755014558217,0.4996745315205672
ybgS,0.009151576772905418,0.5029935383808141
adhP,0.009916671917172836,0.5383161286396168
dps,0.010273710459527064,0.5496175697931633
fliG,0.010374859743650797,0.5496175697931633
flgL,0.011436050392100761,0.5986227806436554
ahr,0.011753622999833726,0.6078215379564469
livJ,0.012177295724602735,0.6078215379564469
pdeH,0.01225316219754842,0.6078215379564469
astC,0.012298422534000817,0.6078215379564469
rutD,0.012302960399846208,0.6078215379564469
malM,0.012468821719075283,0.6082736050792773
ycjY,0.012588787369164028,0.6082736050792773
rdcB,0.013321356053299777,0.6301514329085092
puuR,0.013328197239138355,0.6301514329085092
fliE,0.013750846846671971,0.6432178040937943
dppB,0.013947409411343068,0.6454494128274614
iraD,0.014092140921409209,0.6454494128274614
ygiZ,0.014480834041292828,0.6552945226605278
yeeR,0.014605154246243285,0.6552945226605278
cheR,0.01491525839565307,0.6624483956129954
glnA,0.016260468765701693,0.7149728116279034
purM,0.01643081688204444,0.7153099191123703
menA,0.016794887178407814,0.7239913619946977
phoA,0.017306570897687303,0.738805749875059
rmf,0.01778678678232597,0.7514729893900272
carB,0.017945113460530557,0.7514729893900272
elaB,0.018516648228860285,0.7542024013722126
pyrD,0.01861964963124533,0.7542024013722126
cvrA,0.0187279847173054,0.7542024013722126
osmY,0.018765902283971406,0.7542024013722126
tpiA,0.018867924528301883,0.7542024013722126
proP,0.020423615992877838,0.8090327884746293
bioC,0.020646827714514572,0.8105723344707194
flgA,0.020928160220967787,0.814346199040667
amyA,0.02125141078140758,0.8183106921073015
pflB,0.021649692497160516,0.8183106921073015
fruB,0.021906730518301436,0.8183106921073015
rnpA,0.022105711190745777,0.8183106921073015
xseA,0.02248568967370461,0.8183106921073015
puuC,0.02256825781865238,0.8183106921073015
yhbW,0.022656651469736257,0.8183106921073015
msrA,0.022872696553693426,0.8183106921073015
rph,0.023182697300698486,0.8183106921073015
selO,0.023203866539327506,0.8183106921073015
gltD,0.023351920125521692,0.8183106921073015
fliT,0.023560936876824527,0.8183106921073015
psiE,0.02377714617254574,0.8183106921073015
yeaQ,0.023994674579590217,0.8183106921073015
b0359,0.024047354790972995,0.8183106921073015
rcsC,0.024058931658916677,0.8183106921073015
carA,0.024193857169422146,0.8183106921073015
ymdF,0.025165775253801856,0.8409409664669131
ynfQ,0.025245441795231412,0.8409409664669131
ygiC,0.025687380063205235,0.8492286476534844
ddpA,0.025993064237425825,0.8520672927133259
glnL,0.026424809912721146,0.8520672927133259
flgM,0.026441638773327385,0.8520672927133259
ybfB,0.026548378235552797,0.8520672927133259
pyrF,0.02697128739364529,0.8531140575174065
ycgR,0.02726313454091534,0.8531140575174065
ybaQ,0.027403913677964187,0.8531140575174065
lysC,0.027745573422187465,0.8531140575174065
gdx,0.027843857784467786,0.8531140575174065
psiF,0.027895437192971127,0.8531140575174065
cmk,0.027939145845464305,0.8531140575174065
csgB,0.02889231297585422,0.8761344838264207
